environment	state_col	state	source	target	diagnostic_pass	beta_hat_full	state_slope	abs_state_slope	n_cells_state
external_lung	cell_type	endothelial cell	MYC	MELTF	1	0.0600201685450164	0.0	0.0	816
external_lung	cell_type	pulmonary alveolar type 2 cell	MYC	MELTF	1	0.0600201685450164	0.01244083714316286	0.01244083714316286	760
external_lung	cell_type	fibroblast	MYC	MELTF	1	0.0600201685450164	0.014104630560606703	0.014104630560606703	533
external_lung	cell_type	lung multiciliated epithelial cell	MYC	MELTF	1	0.0600201685450164	-0.01498241715436717	0.01498241715436717	527
external_lung	cell_type	pericyte	MYC	MELTF	1	0.0600201685450164	0.01941364412172051	0.01941364412172051	518
external_lung	cell_type	natural killer cell	MYC	SHMT1	0	0.0371827473058897	-0.04145622490049656	0.04145622490049656	919
external_lung	cell_type	club cell	MYC	SHMT1	0	0.0371827473058897	0.029817484269306766	0.029817484269306766	898
external_lung	cell_type	capillary endothelial cell	MYC	SHMT1	0	0.0371827473058897	0.020787707893264742	0.020787707893264742	872
external_lung	cell_type	endothelial cell	MYC	SHMT1	0	0.0371827473058897	0.011107020307056202	0.011107020307056202	816
external_lung	cell_type	pulmonary alveolar type 2 cell	MYC	SHMT1	0	0.0371827473058897	0.013234543163090964	0.013234543163090964	760
external_lung	cell_type	fibroblast	MYC	SHMT1	0	0.0371827473058897	-0.017595194837349476	0.017595194837349476	533
external_lung	cell_type	lung multiciliated epithelial cell	MYC	SHMT1	0	0.0371827473058897	-0.0017748476627932948	0.0017748476627932948	527
external_lung	cell_type	pericyte	MYC	SHMT1	0	0.0371827473058897	-0.003380721058716337	0.003380721058716337	518
external_lung	cell_type	natural killer cell	NFKB1	NOX5	0	1.2982252360551998e-05	-0.0007308235719366404	0.0007308235719366404	919
external_lung	cell_type	club cell	NFKB1	NOX5	0	1.2982252360551998e-05	-0.0011184417824648312	0.0011184417824648312	898
external_lung	cell_type	capillary endothelial cell	NFKB1	NOX5	0	1.2982252360551998e-05	-0.0005461030382093411	0.0005461030382093411	872
external_lung	cell_type	endothelial cell	NFKB1	NOX5	0	1.2982252360551998e-05	-0.0015545179209523138	0.0015545179209523138	816
external_lung	cell_type	pulmonary alveolar type 2 cell	NFKB1	NOX5	0	1.2982252360551998e-05	0.0	0.0	760
external_lung	cell_type	fibroblast	NFKB1	NOX5	0	1.2982252360551998e-05	0.003243378280392208	0.003243378280392208	533
external_lung	cell_type	lung multiciliated epithelial cell	NFKB1	NOX5	0	1.2982252360551998e-05	-0.003902151701226381	0.003902151701226381	527
external_lung	cell_type	pericyte	NFKB1	NOX5	0	1.2982252360551998e-05	0.0	0.0	518
external_lung	cell_type	natural killer cell	NFKB2	CXCL8	1	0.3721930989702101	-0.0021499699380039847	0.0021499699380039847	919
external_lung	cell_type	club cell	NFKB2	CXCL8	1	0.3721930989702101	0.23838727197528017	0.23838727197528017	898
external_lung	cell_type	capillary endothelial cell	NFKB2	CXCL8	1	0.3721930989702101	0.06560859864572695	0.06560859864572695	872
external_lung	cell_type	endothelial cell	NFKB2	CXCL8	1	0.3721930989702101	0.07879463770761637	0.07879463770761637	816
external_lung	cell_type	pulmonary alveolar type 2 cell	NFKB2	CXCL8	1	0.3721930989702101	0.4076595527793946	0.4076595527793946	760
external_lung	cell_type	fibroblast	NFKB2	CXCL8	1	0.3721930989702101	0.1346996699369288	0.1346996699369288	533
external_lung	cell_type	lung multiciliated epithelial cell	NFKB2	CXCL8	1	0.3721930989702101	0.13407364411122968	0.13407364411122968	527
external_lung	cell_type	pericyte	NFKB2	CXCL8	1	0.3721930989702101	-0.02375137922299013	0.02375137922299013	518
external_lung	cell_type	natural killer cell	NR2F2	RFTN1	0	-0.0067514081931193	-0.2249407023661734	0.2249407023661734	919
external_lung	cell_type	club cell	NR2F2	RFTN1	0	-0.0067514081931193	-0.016044564505226892	0.016044564505226892	898
external_lung	cell_type	capillary endothelial cell	NR2F2	RFTN1	0	-0.0067514081931193	-0.010303688847619626	0.010303688847619626	872
external_lung	cell_type	endothelial cell	NR2F2	RFTN1	0	-0.0067514081931193	0.06868323783843001	0.06868323783843001	816
external_lung	cell_type	pulmonary alveolar type 2 cell	NR2F2	RFTN1	0	-0.0067514081931193	-0.1431349202313459	0.1431349202313459	760
external_lung	cell_type	fibroblast	NR2F2	RFTN1	0	-0.0067514081931193	0.05237293637845702	0.05237293637845702	533
external_lung	cell_type	lung multiciliated epithelial cell	NR2F2	RFTN1	0	-0.0067514081931193	0.03285086389447658	0.03285086389447658	527
external_lung	cell_type	pericyte	NR2F2	RFTN1	0	-0.0067514081931193	0.07555641434297157	0.07555641434297157	518
external_lung	cell_type	natural killer cell	PRDM14	TP53I11	0	-0.099794420123271	-0.007182070742272412	0.007182070742272412	919
external_lung	cell_type	club cell	PRDM14	TP53I11	0	-0.099794420123271	-0.5983132556437785	0.5983132556437785	898
external_lung	cell_type	capillary endothelial cell	PRDM14	TP53I11	0	-0.099794420123271	-0.02297795452082562	0.02297795452082562	872
external_lung	cell_type	natural killer cell	RELA	CXCL8	1	0.1405033905439326	0.022274254184140873	0.022274254184140873	919
external_lung	cell_type	club cell	RELA	CXCL8	1	0.1405033905439326	0.0643904974651054	0.0643904974651054	898
external_lung	cell_type	capillary endothelial cell	RELA	CXCL8	1	0.1405033905439326	-0.002361947874024351	0.002361947874024351	872
external_lung	cell_type	endothelial cell	RELA	CXCL8	1	0.1405033905439326	0.08361670809219839	0.08361670809219839	816
external_lung	cell_type	pulmonary alveolar type 2 cell	RELA	CXCL8	1	0.1405033905439326	0.10397768631394858	0.10397768631394858	760
external_lung	cell_type	fibroblast	RELA	CXCL8	1	0.1405033905439326	0.010209076963295007	0.010209076963295007	533
external_lung	cell_type	lung multiciliated epithelial cell	RELA	CXCL8	1	0.1405033905439326	0.008391822923540333	0.008391822923540333	527
external_lung	cell_type	pericyte	RELA	CXCL8	1	0.1405033905439326	-0.0019073749754577127	0.0019073749754577127	518
external_lung	cell_type	natural killer cell	RELA	SLC9A2	1	0.0022740298928851	0.0	0.0	919
external_lung	cell_type	club cell	RELA	SLC9A2	1	0.0022740298928851	-0.000546206415297957	0.000546206415297957	898
external_lung	cell_type	capillary endothelial cell	RELA	SLC9A2	1	0.0022740298928851	-0.0004507492518851889	0.0004507492518851889	872
external_lung	cell_type	endothelial cell	RELA	SLC9A2	1	0.0022740298928851	0.0	0.0	816
external_lung	cell_type	pulmonary alveolar type 2 cell	RELA	SLC9A2	1	0.0022740298928851	0.0030435674961827174	0.0030435674961827174	760
external_lung	cell_type	fibroblast	RELA	SLC9A2	1	0.0022740298928851	0.0	0.0	533
external_lung	cell_type	lung multiciliated epithelial cell	RELA	SLC9A2	1	0.0022740298928851	-0.00019237616446331576	0.00019237616446331576	527
external_lung	cell_type	pericyte	RELA	SLC9A2	1	0.0022740298928851	0.0	0.0	518
external_lung	cell_type	natural killer cell	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.020412591406055055	0.020412591406055055	919
external_lung	cell_type	club cell	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.00968677317702395	0.00968677317702395	898
external_lung	cell_type	capillary endothelial cell	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.061029693831276176	0.061029693831276176	872
external_lung	cell_type	endothelial cell	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.0938371071402528	0.0938371071402528	816
external_lung	cell_type	pulmonary alveolar type 2 cell	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.14956160107896185	0.14956160107896185	760
external_lung	cell_type	fibroblast	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.01141003768728812	0.01141003768728812	533
external_lung	cell_type	lung multiciliated epithelial cell	RFXANK	HLA-DRB5	0	-0.1594297233325364	0.06364169795738756	0.06364169795738756	527
external_lung	cell_type	pericyte	RFXANK	HLA-DRB5	0	-0.1594297233325364	-0.0018196124887508995	0.0018196124887508995	518
external_lung	cell_type	natural killer cell	RUNX1	SLC22A4	0	0.0494475544899052	-0.001704422156940607	0.001704422156940607	919
external_lung	cell_type	club cell	RUNX1	SLC22A4	0	0.0494475544899052	-0.0206928374102425	0.0206928374102425	898
external_lung	cell_type	capillary endothelial cell	RUNX1	SLC22A4	0	0.0494475544899052	-0.005027515019051684	0.005027515019051684	872
external_lung	cell_type	endothelial cell	RUNX1	SLC22A4	0	0.0494475544899052	0.0006464228057416124	0.0006464228057416124	816
external_lung	cell_type	pulmonary alveolar type 2 cell	RUNX1	SLC22A4	0	0.0494475544899052	0.007006035236181804	0.007006035236181804	760
external_lung	cell_type	fibroblast	RUNX1	SLC22A4	0	0.0494475544899052	0.025163066459460322	0.025163066459460322	533
external_lung	cell_type	lung multiciliated epithelial cell	RUNX1	SLC22A4	0	0.0494475544899052	-0.12580594798048847	0.12580594798048847	527
external_lung	cell_type	pericyte	RUNX1	SLC22A4	0	0.0494475544899052	-0.0021884029462223577	0.0021884029462223577	518
external_lung	cell_type	natural killer cell	SIRT1	EGLN1	1	-0.0302060048253078	0.0016738120484671686	0.0016738120484671686	919
external_lung	cell_type	club cell	SIRT1	EGLN1	1	-0.0302060048253078	-0.024367355113169693	0.024367355113169693	898
external_lung	cell_type	capillary endothelial cell	SIRT1	EGLN1	1	-0.0302060048253078	0.017321777152266883	0.017321777152266883	872
external_lung	cell_type	endothelial cell	SIRT1	EGLN1	1	-0.0302060048253078	-0.006544395813692611	0.006544395813692611	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SIRT1	EGLN1	1	-0.0302060048253078	-0.06475364371546932	0.06475364371546932	760
external_lung	cell_type	fibroblast	SIRT1	EGLN1	1	-0.0302060048253078	-0.08836309211065647	0.08836309211065647	533
external_lung	cell_type	lung multiciliated epithelial cell	SIRT1	EGLN1	1	-0.0302060048253078	-0.03839175819267362	0.03839175819267362	527
external_lung	cell_type	pericyte	SIRT1	EGLN1	1	-0.0302060048253078	-0.042862854646374876	0.042862854646374876	518
external_lung	cell_type	natural killer cell	SP1	CREB1	1	-0.0601983848214354	0.006075567267355599	0.006075567267355599	919
external_lung	cell_type	club cell	SP1	CREB1	1	-0.0601983848214354	0.011610230537746331	0.011610230537746331	898
external_lung	cell_type	capillary endothelial cell	SP1	CREB1	1	-0.0601983848214354	0.038269657123824644	0.038269657123824644	872
external_lung	cell_type	endothelial cell	SP1	CREB1	1	-0.0601983848214354	-0.016024990223763535	0.016024990223763535	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SP1	CREB1	1	-0.0601983848214354	0.010545301749262598	0.010545301749262598	760
external_lung	cell_type	fibroblast	SP1	CREB1	1	-0.0601983848214354	-0.0021498608022540054	0.0021498608022540054	533
external_lung	cell_type	lung multiciliated epithelial cell	SP1	CREB1	1	-0.0601983848214354	-0.015265907911550877	0.015265907911550877	527
external_lung	cell_type	pericyte	SP1	CREB1	1	-0.0601983848214354	-0.019253835018826715	0.019253835018826715	518
external_lung	cell_type	natural killer cell	SP1	DDB2	0	-0.0776457013103169	-0.03763758834989746	0.03763758834989746	919
external_lung	cell_type	club cell	SP1	DDB2	0	-0.0776457013103169	-0.0034669275767959516	0.0034669275767959516	898
external_lung	cell_type	capillary endothelial cell	SP1	DDB2	0	-0.0776457013103169	0.009873889829418324	0.009873889829418324	872
external_lung	cell_type	endothelial cell	SP1	DDB2	0	-0.0776457013103169	-0.014394653226624303	0.014394653226624303	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SP1	DDB2	0	-0.0776457013103169	0.044893391495631235	0.044893391495631235	760
external_lung	cell_type	fibroblast	SP1	DDB2	0	-0.0776457013103169	0.060908652016261264	0.060908652016261264	533
external_lung	cell_type	lung multiciliated epithelial cell	SP1	DDB2	0	-0.0776457013103169	0.0736413370818015	0.0736413370818015	527
external_lung	cell_type	pericyte	SP1	DDB2	0	-0.0776457013103169	0.02232886380315005	0.02232886380315005	518
external_lung	cell_type	natural killer cell	SP1	MAOB	0	0.0608667944830427	0.0	0.0	919
external_lung	cell_type	club cell	SP1	MAOB	0	0.0608667944830427	0.0005598216404543657	0.0005598216404543657	898
external_lung	cell_type	capillary endothelial cell	SP1	MAOB	0	0.0608667944830427	0.011738163738202679	0.011738163738202679	872
external_lung	cell_type	endothelial cell	SP1	MAOB	0	0.0608667944830427	-0.002646406201562374	0.002646406201562374	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SP1	MAOB	0	0.0608667944830427	0.003112701641544694	0.003112701641544694	760
external_lung	cell_type	fibroblast	SP1	MAOB	0	0.0608667944830427	-0.12165999110339051	0.12165999110339051	533
external_lung	cell_type	lung multiciliated epithelial cell	SP1	MAOB	0	0.0608667944830427	-0.0013955170776123623	0.0013955170776123623	527
external_lung	cell_type	pericyte	SP1	MAOB	0	0.0608667944830427	-0.006916525793393556	0.006916525793393556	518
external_lung	cell_type	natural killer cell	SP3	CHRNB4	0	0.0002846758844562	0.002790793052498571	0.002790793052498571	919
external_lung	cell_type	club cell	SP3	CHRNB4	0	0.0002846758844562	-0.004667911144171873	0.004667911144171873	898
external_lung	cell_type	capillary endothelial cell	SP3	CHRNB4	0	0.0002846758844562	-0.001777288263848707	0.001777288263848707	872
external_lung	cell_type	endothelial cell	SP3	CHRNB4	0	0.0002846758844562	0.0	0.0	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SP3	CHRNB4	0	0.0002846758844562	0.0	0.0	760
external_lung	cell_type	fibroblast	SP3	CHRNB4	0	0.0002846758844562	-0.0013844657910528164	0.0013844657910528164	533
external_lung	cell_type	lung multiciliated epithelial cell	SP3	CHRNB4	0	0.0002846758844562	0.009036365899028677	0.009036365899028677	527
external_lung	cell_type	pericyte	SP3	CHRNB4	0	0.0002846758844562	0.0	0.0	518
external_lung	cell_type	natural killer cell	SP3	F2R	1	-0.0467428285620382	-0.0074343613307800895	0.0074343613307800895	919
external_lung	cell_type	club cell	SP3	F2R	1	-0.0467428285620382	0.019027638024639724	0.019027638024639724	898
external_lung	cell_type	capillary endothelial cell	SP3	F2R	1	-0.0467428285620382	0.05245577254581724	0.05245577254581724	872
external_lung	cell_type	endothelial cell	SP3	F2R	1	-0.0467428285620382	0.038578923636969485	0.038578923636969485	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SP3	F2R	1	-0.0467428285620382	-0.0022318472477714695	0.0022318472477714695	760
external_lung	cell_type	fibroblast	SP3	F2R	1	-0.0467428285620382	0.06116990102275507	0.06116990102275507	533
external_lung	cell_type	lung multiciliated epithelial cell	SP3	F2R	1	-0.0467428285620382	0.0015204056358417337	0.0015204056358417337	527
external_lung	cell_type	pericyte	SP3	F2R	1	-0.0467428285620382	0.01941648266630052	0.01941648266630052	518
external_lung	cell_type	natural killer cell	SPI1	CUX2	1	0.0065373134426766	0.0	0.0	919
external_lung	cell_type	endothelial cell	SPI1	CUX2	1	0.0065373134426766	-0.0017506632812406464	0.0017506632812406464	816
external_lung	cell_type	fibroblast	SPI1	CUX2	1	0.0065373134426766	-0.0026222029753812932	0.0026222029753812932	533
external_lung	cell_type	lung multiciliated epithelial cell	SPI1	CUX2	1	0.0065373134426766	-0.012185937755946247	0.012185937755946247	527
external_lung	cell_type	natural killer cell	SPI1	GALNT2	0	-0.0541781440660931	1.4454163923272294	1.4454163923272294	919
external_lung	cell_type	endothelial cell	SPI1	GALNT2	0	-0.0541781440660931	-0.09511421305552895	0.09511421305552895	816
external_lung	cell_type	fibroblast	SPI1	GALNT2	0	-0.0541781440660931	0.12520543964828051	0.12520543964828051	533
external_lung	cell_type	lung multiciliated epithelial cell	SPI1	GALNT2	0	-0.0541781440660931	0.14348038168777824	0.14348038168777824	527
external_lung	cell_type	natural killer cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.002163813972803213	0.002163813972803213	919
external_lung	cell_type	club cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.008372144550375944	0.008372144550375944	898
external_lung	cell_type	capillary endothelial cell	SREBF2	ABCG8	1	-0.0048259724215987	0.0021405567647791043	0.0021405567647791043	872
external_lung	cell_type	endothelial cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.0020493741666213657	0.0020493741666213657	816
external_lung	cell_type	pulmonary alveolar type 2 cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.0016462436497011468	0.0016462436497011468	760
external_lung	cell_type	fibroblast	SREBF2	ABCG8	1	-0.0048259724215987	-0.0015525932161767307	0.0015525932161767307	533
external_lung	cell_type	lung multiciliated epithelial cell	SREBF2	ABCG8	1	-0.0048259724215987	0.0	0.0	527
external_lung	cell_type	pericyte	SREBF2	ABCG8	1	-0.0048259724215987	0.0003358226466467915	0.0003358226466467915	518
external_lung	cell_type	natural killer cell	STAT1	CDC7	0	0.0203265417523081	0.003809389843352538	0.003809389843352538	919
external_lung	cell_type	club cell	STAT1	CDC7	0	0.0203265417523081	0.016649661161228874	0.016649661161228874	898
external_lung	cell_type	capillary endothelial cell	STAT1	CDC7	0	0.0203265417523081	-0.010633693529727413	0.010633693529727413	872
external_lung	cell_type	endothelial cell	STAT1	CDC7	0	0.0203265417523081	-0.0037049269096918335	0.0037049269096918335	816
external_lung	cell_type	pulmonary alveolar type 2 cell	STAT1	CDC7	0	0.0203265417523081	0.038780217947390665	0.038780217947390665	760
external_lung	cell_type	fibroblast	STAT1	CDC7	0	0.0203265417523081	-0.029841522374810425	0.029841522374810425	533
external_lung	cell_type	lung multiciliated epithelial cell	STAT1	CDC7	0	0.0203265417523081	0.005546952641524766	0.005546952641524766	527
external_lung	cell_type	pericyte	STAT1	CDC7	0	0.0203265417523081	-0.011284872822474104	0.011284872822474104	518
external_lung	cell_type	natural killer cell	STAT1	VSIR	0	-0.0831091362146899	0.10015797496706778	0.10015797496706778	919
